[Header]																																																																									
GSGX Version	1.9.0																																																																								
Report Date	4.4.2013 12:36:12																																																																								
Project	40413																																																																								
Group Set	40413																																																																								
Analysis	040413_nonorm_nobkgd																																																																								
Normalization	none																																																																								
[Control Probe Profile]																																																																									
TargetID	ProbeID	9269324046_A.AVG_Signal	9269324046_A.NARRAYS	9269324046_A.ARRAY_STDEV	9269324046_A.BEAD_STDERR	9269324046_A.Avg_NBEADS	9269324046_A.Detection Pval	9269324046_B.AVG_Signal	9269324046_B.NARRAYS	9269324046_B.ARRAY_STDEV	9269324046_B.BEAD_STDERR	9269324046_B.Avg_NBEADS	9269324046_B.Detection Pval	9269324046_C.AVG_Signal	9269324046_C.NARRAYS	9269324046_C.ARRAY_STDEV	9269324046_C.BEAD_STDERR	9269324046_C.Avg_NBEADS	9269324046_C.Detection Pval	9269324046_D.AVG_Signal	9269324046_D.NARRAYS	9269324046_D.ARRAY_STDEV	9269324046_D.BEAD_STDERR	9269324046_D.Avg_NBEADS	9269324046_D.Detection Pval	9269324046_E.AVG_Signal	9269324046_E.NARRAYS	9269324046_E.ARRAY_STDEV	9269324046_E.BEAD_STDERR	9269324046_E.Avg_NBEADS	9269324046_E.Detection Pval	9269324046_F.AVG_Signal	9269324046_F.NARRAYS	9269324046_F.ARRAY_STDEV	9269324046_F.BEAD_STDERR	9269324046_F.Avg_NBEADS	9269324046_F.Detection Pval	9269324046_G.AVG_Signal	9269324046_G.NARRAYS	9269324046_G.ARRAY_STDEV	9269324046_G.BEAD_STDERR	9269324046_G.Avg_NBEADS	9269324046_G.Detection Pval	9269324046_H.AVG_Signal	9269324046_H.NARRAYS	9269324046_H.ARRAY_STDEV	9269324046_H.BEAD_STDERR	9269324046_H.Avg_NBEADS	9269324046_H.Detection Pval	9269324046_I.AVG_Signal	9269324046_I.NARRAYS	9269324046_I.ARRAY_STDEV	9269324046_I.BEAD_STDERR	9269324046_I.Avg_NBEADS	9269324046_I.Detection Pval	9269324046_J.AVG_Signal	9269324046_J.NARRAYS	9269324046_J.ARRAY_STDEV	9269324046_J.BEAD_STDERR	9269324046_J.Avg_NBEADS	9269324046_J.Detection Pval	9269324046_K.AVG_Signal	9269324046_K.NARRAYS	9269324046_K.ARRAY_STDEV	9269324046_K.BEAD_STDERR	9269324046_K.Avg_NBEADS	9269324046_K.Detection Pval	9269324046_L.AVG_Signal	9269324046_L.NARRAYS	9269324046_L.ARRAY_STDEV	9269324046_L.BEAD_STDERR	9269324046_L.Avg_NBEADS	9269324046_L.Detection Pval
NEGATIVE	2470575	99.8	1	NaN	3.991	23	0.9013	102.2	1	NaN	3.714	26	0.79221	108.9	1	NaN	3.666	30	0.44545	110.2	1	NaN	3.386	36	0.37143	100.3	1	NaN	2.938	27	0.91169	103.8	1	NaN	2.607	14	0.85065	103	1	NaN	2.899	28	0.66494	101.4	1	NaN	2.441	19	0.93896	105.3	1	NaN	4.208	18	0.83766	104.2	1	NaN	4.776	16	0.77532	97	1	NaN	2.392	27	0.94416	105.5	1	NaN	3.171	23	0.63896
NEGATIVE	2480059	114	1	NaN	3.158	32	0.20909	124.5	1	NaN	6.125	23	0.03377	104.7	1	NaN	2.119	20	0.71558	109.2	1	NaN	4.532	23	0.41818	115	1	NaN	3.044	22	0.19351	110.3	1	NaN	3.757	23	0.53117	112.5	1	NaN	5.523	21	0.16883	111.6	1	NaN	3.248	26	0.46494	116.3	1	NaN	3.244	28	0.26883	112.1	1	NaN	4.356	20	0.37662	105.6	1	NaN	2.685	23	0.47143	111.2	1	NaN	4.427	20	0.33247
NEGATIVE	2480093	106.6	1	NaN	4.516	25	0.56104	95.9	1	NaN	2.858	21	0.97662	106.1	1	NaN	3.653	24	0.62468	105.2	1	NaN	5.587	22	0.65065	108.9	1	NaN	6.161	10	0.45974	103.7	1	NaN	3.077	24	0.85714	92.6	1	NaN	3.522	16	0.98831	107.9	1	NaN	3.331	23	0.69221	102.6	1	NaN	4.183	20	0.92468	105.9	1	NaN	3.318	17	0.6961	93.3	1	NaN	3.101	20	0.99091	106.6	1	NaN	4.353	28	0.57792
NEGATIVE	2490040	105	1	NaN	2.99	26	0.65455	104	1	NaN	4.775	20	0.7013	102.8	1	NaN	2.996	18	0.80779	100.1	1	NaN	3.137	17	0.9013	102.8	1	NaN	2.939	31	0.83377	108.3	1	NaN	3.688	24	0.65455	101.8	1	NaN	3.583	19	0.74156	114.7	1	NaN	5.031	15	0.31558	113.5	1	NaN	5.246	15	0.41688	102	1	NaN	3.443	21	0.87273	106.7	1	NaN	3.574	22	0.4039	102.3	1	NaN	4.445	13	0.7961
NEGATIVE	2490286	100.8	1	NaN	3.756	15	0.87662	109.4	1	NaN	5.745	14	0.36364	108.4	1	NaN	4.586	23	0.47273	103.6	1	NaN	3.564	14	0.74156	118.6	1	NaN	2.89	15	0.11688	110.4	1	NaN	3.519	19	0.52597	102.5	1	NaN	3.4	15	0.6987	104.2	1	NaN	1.571	17	0.86364	107.6	1	NaN	3.119	22	0.72468	111.8	1	NaN	3.483	28	0.39481	98.5	1	NaN	3.128	16	0.89221	116.7	1	NaN	9.653	12	0.14935
NEGATIVE	2490575	120	1	NaN	4.44	22	0.08701	126.2	1	NaN	5.774	19	0.02727	120.2	1	NaN	5.352	15	0.07792	114.4	1	NaN	3.335	21	0.18701	111.9	1	NaN	4.674	19	0.30779	108.6	1	NaN	3.151	21	0.63766	105.3	1	NaN	3.075	16	0.51948	116.1	1	NaN	4.422	17	0.26623	116	1	NaN	3.212	20	0.28571	106.2	1	NaN	5.237	12	0.67792	103.7	1	NaN	4.648	11	0.60779	112	1	NaN	4.9	21	0.2974
NEGATIVE	2490747	108.7	1	NaN	3.782	29	0.45065	105.9	1	NaN	3.766	19	0.59091	113.7	1	NaN	2.822	25	0.22727	121.7	1	NaN	8.226	16	0.05714	115.3	1	NaN	3.204	25	0.18182	112.6	1	NaN	4.419	21	0.4013	98.6	1	NaN	2.818	17	0.88182	117.1	1	NaN	5.005	19	0.22857	116.1	1	NaN	3.273	11	0.27922	108.3	1	NaN	5.162	20	0.55844	108	1	NaN	2.982	20	0.34545	113.8	1	NaN	4.102	27	0.22468
NEGATIVE	2510170	105.5	1	NaN	6.415	16	0.62208	106.5	1	NaN	2.742	19	0.55584	101.5	1	NaN	3.265	18	0.85584	104.4	1	NaN	4.222	21	0.6961	104.2	1	NaN	3.776	23	0.75974	110.5	1	NaN	3.731	14	0.50909	96.6	1	NaN	2.064	14	0.94156	110.6	1	NaN	4.107	26	0.51688	114.4	1	NaN	5.162	19	0.37143	108.2	1	NaN	9.445	7	0.56623	98.2	1	NaN	2.982	16	0.91039	104.2	1	NaN	2.511	16	0.70779
NEGATIVE	2510754	102.8	1	NaN	3.589	17	0.77922	101.6	1	NaN	6.128	15	0.82857	98.9	1	NaN	3.691	26	0.93506	101	1	NaN	3.317	27	0.87403	106.8	1	NaN	4.819	14	0.59221	104.3	1	NaN	3.171	21	0.81948	100.4	1	NaN	3.447	23	0.81558	101	1	NaN	4.325	12	0.94935	111.4	1	NaN	6.698	15	0.52727	101.2	1	NaN	3.029	21	0.9026	104.1	1	NaN	3.323	25	0.57273	100.1	1	NaN	3.271	26	0.88442
NEGATIVE	2570053	102	1	NaN	4.094	18	0.81688	121.2	1	NaN	4.81	24	0.05974	108.6	1	NaN	5.872	15	0.46364	103.7	1	NaN	2.909	18	0.73377	113	1	NaN	4.735	19	0.26104	121.7	1	NaN	7.587	13	0.0987	117.7	1	NaN	4.822	23	0.05584	124	1	NaN	6.331	20	0.08182	110.2	1	NaN	4.064	15	0.59091	121.3	1	NaN	9.002	11	0.09221	108.8	1	NaN	3.094	21	0.2974	109.6	1	NaN	3.466	14	0.4026
NEGATIVE	2570070	101	1	NaN	2.63	23	0.86104	110.3	1	NaN	2.623	30	0.32338	111.1	1	NaN	3.39	31	0.32987	107.9	1	NaN	4.319	19	0.4974	107.3	1	NaN	3.678	25	0.56753	115.2	1	NaN	5.141	18	0.27532	101.2	1	NaN	3.688	22	0.77013	105.1	1	NaN	2.648	14	0.82338	115.6	1	NaN	5.87	13	0.3013	109.7	1	NaN	3.703	19	0.48312	106.7	1	NaN	4.95	20	0.3987	110.2	1	NaN	3.089	24	0.37922
NEGATIVE	2600112	101.9	1	NaN	2.564	21	0.82208	110.7	1	NaN	5.208	16	0.30649	112.7	1	NaN	3.886	17	0.25195	117.1	1	NaN	4.742	18	0.11429	105.7	1	NaN	4.015	21	0.66494	106.9	1	NaN	3.086	17	0.72468	106.7	1	NaN	1.717	14	0.43377	113.3	1	NaN	4.075	18	0.38442	110.3	1	NaN	4.221	16	0.58182	113.3	1	NaN	5.787	17	0.31429	107	1	NaN	2.999	20	0.38312	106.7	1	NaN	2.102	14	0.57013
NEGATIVE	2600370	105.2	1	NaN	3.234	30	0.64416	108.5	1	NaN	4.119	22	0.41818	107.9	1	NaN	5.334	20	0.50779	102.9	1	NaN	4.323	21	0.78052	106.8	1	NaN	5.25	16	0.59091	110	1	NaN	3.075	31	0.54286	108.7	1	NaN	3.312	20	0.31299	106.7	1	NaN	3.091	18	0.74545	111.1	1	NaN	2.992	16	0.54416	109.9	1	NaN	3.257	25	0.47662	107.8	1	NaN	4.517	21	0.34935	102.8	1	NaN	1.764	18	0.77532
NEGATIVE	2630750	105.1	1	NaN	2.808	30	0.65065	109.1	1	NaN	3.096	24	0.38312	108	1	NaN	4.319	25	0.5026	106.4	1	NaN	3.654	20	0.58961	102.2	1	NaN	4.052	19	0.85714	110.8	1	NaN	5.352	15	0.48442	108.8	1	NaN	4.659	23	0.30909	108.4	1	NaN	3.977	26	0.66753	105.3	1	NaN	2.986	24	0.83636	106.7	1	NaN	3.812	24	0.65455	97.1	1	NaN	3.308	23	0.93896	100.6	1	NaN	2.665	17	0.86753
NEGATIVE	2640021	118.4	1	NaN	5.977	17	0.11558	124.4	1	NaN	5.123	25	0.03506	114	1	NaN	4.15	21	0.21558	126.5	1	NaN	5.983	21	0.03117	119.5	1	NaN	5.39	17	0.0987	123.3	1	NaN	3.573	22	0.07143	108.5	1	NaN	4.588	17	0.32208	120.5	1	NaN	3.499	19	0.13766	122.2	1	NaN	4.435	23	0.0974	116.2	1	NaN	4.528	20	0.21688	118.2	1	NaN	3.836	25	0.05195	115.2	1	NaN	3.731	25	0.18961
NEGATIVE	2650397	103.5	1	NaN	4.401	18	0.73766	100.3	1	NaN	4.732	15	0.89091	109.9	1	NaN	2.613	31	0.3974	109	1	NaN	4.057	28	0.42857	113.2	1	NaN	3.408	30	0.25065	119.5	1	NaN	8.509	14	0.14156	118.3	1	NaN	6.114	22	0.05195	115.7	1	NaN	4.831	27	0.28442	117.6	1	NaN	4.488	26	0.21558	110.3	1	NaN	3.279	22	0.46494	107	1	NaN	5.756	15	0.38701	105.3	1	NaN	4.232	25	0.64805
NEGATIVE	2650563	117.1	1	NaN	4.706	23	0.14286	122.2	1	NaN	4.695	19	0.05195	108.2	1	NaN	3.005	21	0.48442	106.5	1	NaN	2.496	25	0.58312	105.5	1	NaN	4.235	17	0.68571	110.7	1	NaN	2.713	18	0.49481	116.1	1	NaN	6.61	16	0.07922	117.2	1	NaN	5.06	17	0.22597	114	1	NaN	6.02	22	0.39481	112.6	1	NaN	5.788	19	0.34675	114.2	1	NaN	4.247	19	0.12857	109	1	NaN	7.057	10	0.43636
NEGATIVE	2680228	99.7	1	NaN	3.575	20	0.9039	106.2	1	NaN	2.754	30	0.57273	101	1	NaN	4.162	17	0.87792	97	1	NaN	5.166	16	0.96623	103.1	1	NaN	5.654	15	0.82078	103	1	NaN	4.631	17	0.88052	98.6	1	NaN	2.343	29	0.87922	104	1	NaN	3.654	20	0.87013	105.5	1	NaN	2.742	33	0.82857	105.6	1	NaN	2.811	27	0.71429	99.5	1	NaN	3.202	13	0.83766	94.1	1	NaN	3.62	18	0.98442
NEGATIVE	2680239	102.2	1	NaN	2.262	23	0.80779	104.3	1	NaN	3.871	30	0.67792	108.3	1	NaN	4.493	18	0.48052	105.2	1	NaN	2.821	28	0.65455	108.2	1	NaN	2.963	23	0.51039	105.9	1	NaN	2.414	24	0.77403	105.4	1	NaN	2.767	11	0.50649	106	1	NaN	3.127	18	0.78442	110.1	1	NaN	3.814	23	0.59481	103.6	1	NaN	1.842	34	0.8026	95.7	1	NaN	1.948	24	0.97532	105.7	1	NaN	2.953	21	0.62468
NEGATIVE	2680326	110	1	NaN	4.854	19	0.36883	94.5	1	NaN	3.18	16	0.98701	105.8	1	NaN	2.661	33	0.64156	109.8	1	NaN	5.56	11	0.38831	101.2	1	NaN	2.763	21	0.88052	111.9	1	NaN	4.089	15	0.43636	104.2	1	NaN	3.483	21	0.58701	110.7	1	NaN	4.291	18	0.51429	114.3	1	NaN	4.321	13	0.37792	111.9	1	NaN	4.041	24	0.38312	106	1	NaN	3.671	15	0.43247	107.7	1	NaN	6.323	12	0.50909
NEGATIVE	2680364	116.7	1	NaN	4.519	26	0.14805	105.2	1	NaN	4.838	12	0.62857	111.6	1	NaN	5.47	20	0.3	108	1	NaN	4.832	20	0.48442	111.7	1	NaN	2.855	37	0.31169	110.7	1	NaN	4.156	14	0.4961	107.8	1	NaN	4.012	21	0.36883	116.2	1	NaN	3.194	27	0.25714	117.6	1	NaN	3.483	28	0.21688	112.3	1	NaN	3.993	21	0.35714	115.2	1	NaN	3.348	20	0.1013	120.6	1	NaN	4.459	18	0.07273
NEGATIVE	2690195	104.3	1	NaN	3.597	11	0.6987	107.6	1	NaN	4.159	14	0.47662	105.7	1	NaN	3.546	21	0.65195	108.2	1	NaN	3.366	26	0.46883	104.7	1	NaN	3.509	22	0.73506	112.6	1	NaN	6.314	15	0.40779	112.9	1	NaN	4.136	12	0.15325	110.4	1	NaN	4.783	16	0.53117	116.2	1	NaN	3.226	26	0.27532	114.6	1	NaN	6.09	17	0.26753	101.1	1	NaN	2.753	19	0.74416	103.5	1	NaN	4.123	17	0.74156
NEGATIVE	2710437	113.8	1	NaN	3.223	17	0.21429	100.5	1	NaN	3.76	12	0.88442	109.7	1	NaN	4.765	15	0.40519	123.1	1	NaN	4.007	32	0.04545	111.3	1	NaN	3.607	21	0.32987	114.3	1	NaN	3.186	27	0.31948	99.7	1	NaN	3.233	18	0.84805	113.1	1	NaN	4.513	21	0.39091	111.9	1	NaN	4.261	14	0.5	115.4	1	NaN	5.583	18	0.23766	115.6	1	NaN	4.132	17	0.09481	119.8	1	NaN	5.552	19	0.08701
NEGATIVE	2750110	118.9	1	NaN	4.083	33	0.10519	108.2	1	NaN	3.275	23	0.43766	112.3	1	NaN	2.835	22	0.26753	111.7	1	NaN	4.204	27	0.2987	107.8	1	NaN	3.905	20	0.54805	104.1	1	NaN	3.857	20	0.83506	108.1	1	NaN	3.787	26	0.33896	110.8	1	NaN	4.168	27	0.50649	118.6	1	NaN	3.722	29	0.18182	118.4	1	NaN	4.805	36	0.15714	110.5	1	NaN	3.516	30	0.22857	107.9	1	NaN	3.217	29	0.49481
NEGATIVE	2750338	104.5	1	NaN	5.133	14	0.69091	107.3	1	NaN	3.138	12	0.4987	109.7	1	NaN	2.436	18	0.4039	104.9	1	NaN	3.527	32	0.67532	113.3	1	NaN	5.83	16	0.24545	108.7	1	NaN	4.114	27	0.62987	109.4	1	NaN	3.544	16	0.27922	119.1	1	NaN	4.056	15	0.16883	112.7	1	NaN	3.468	16	0.45584	115.1	1	NaN	3.987	21	0.25195	106.8	1	NaN	3.499	25	0.3961	105.9	1	NaN	6.562	15	0.61558
NEGATIVE	2750379	98.2	1	NaN	3.93	18	0.95065	106.1	1	NaN	3.706	22	0.58442	108.9	1	NaN	4.792	17	0.44935	99.7	1	NaN	5.791	18	0.91429	102.9	1	NaN	5.059	17	0.82857	97.5	1	NaN	2.718	22	0.98831	100	1	NaN	2.787	28	0.83636	101.2	1	NaN	2.657	21	0.94416	102.7	1	NaN	2.738	27	0.91948	101.4	1	NaN	2.184	12	0.8974	110.1	1	NaN	4.493	15	0.24156	105.1	1	NaN	3.539	19	0.65325
NEGATIVE	2750537	99.3	1	NaN	3.138	11	0.91558	107.1	1	NaN	3.805	22	0.51039	108.2	1	NaN	2.673	23	0.48312	111	1	NaN	4.759	19	0.32857	97.8	1	NaN	4.604	13	0.95584	109.8	1	NaN	3.622	25	0.55844	99	1	NaN	3.288	18	0.86883	111.3	1	NaN	3.68	23	0.48442	110.9	1	NaN	2.718	27	0.55325	106.9	1	NaN	4.311	23	0.64545	99.9	1	NaN	3.76	23	0.81429	110.3	1	NaN	3.147	19	0.37273
NEGATIVE	2750687	108.7	1	NaN	5.089	17	0.45584	105.2	1	NaN	3.551	25	0.62987	103.8	1	NaN	4.051	21	0.75584	103.7	1	NaN	2.833	23	0.73766	105.5	1	NaN	4.608	26	0.68831	109.7	1	NaN	3.772	22	0.56753	99.9	1	NaN	4.472	20	0.84026	110.1	1	NaN	3.926	18	0.55455	112.6	1	NaN	4.702	22	0.45974	103.3	1	NaN	1.996	22	0.82078	98.4	1	NaN	3.828	21	0.9026	97.6	1	NaN	3.872	17	0.94156
NEGATIVE	2760619	111.3	1	NaN	3.006	17	0.3026	101.8	1	NaN	2.35	19	0.81558	111.8	1	NaN	3.702	22	0.28312	118	1	NaN	6.253	20	0.0987	105.8	1	NaN	3.547	27	0.65974	116.9	1	NaN	4.897	14	0.20519	112	1	NaN	4.65	30	0.19221	110.1	1	NaN	4.367	20	0.55325	114.5	1	NaN	4.189	18	0.36753	101.4	1	NaN	4.256	13	0.8961	103.7	1	NaN	3.455	25	0.60649	111	1	NaN	4.031	17	0.33766
NEGATIVE	2760707	123.2	1	NaN	9.503	16	0.04935	108.5	1	NaN	3.079	25	0.42338	113.2	1	NaN	3.704	18	0.23766	107.3	1	NaN	4.089	27	0.53636	109.5	1	NaN	4.722	18	0.41948	108.2	1	NaN	2.904	23	0.65974	107.3	1	NaN	4.62	18	0.4026	114.8	1	NaN	4.475	24	0.31429	115.5	1	NaN	5.077	18	0.31169	118	1	NaN	5.128	20	0.17143	111.3	1	NaN	4.79	26	0.1987	107.3	1	NaN	3.545	20	0.53766
NEGATIVE	2810020	105.9	1	NaN	3.026	22	0.5974	106.8	1	NaN	3.403	20	0.53377	101	1	NaN	2.21	20	0.87662	102.4	1	NaN	2.797	23	0.8026	105.9	1	NaN	3.204	16	0.65195	111.9	1	NaN	4.261	22	0.43377	110.3	1	NaN	4.948	21	0.24156	112.1	1	NaN	4.365	22	0.44545	104.9	1	NaN	3.871	20	0.85714	101.7	1	NaN	4.109	18	0.88442	100.9	1	NaN	3.579	22	0.75714	109.4	1	NaN	3.624	23	0.42468
NEGATIVE	2810424	110.2	1	NaN	3.761	21	0.35974	107.8	1	NaN	3.38	29	0.46753	107.4	1	NaN	2.929	19	0.52987	106.3	1	NaN	3	32	0.59351	105.3	1	NaN	3.614	14	0.7	103.6	1	NaN	2.485	21	0.86104	108	1	NaN	5.197	19	0.34545	107.6	1	NaN	2.668	24	0.71558	119.6	1	NaN	4.846	17	0.16364	120.2	1	NaN	6.016	20	0.10909	106.8	1	NaN	5.007	17	0.39091	109.7	1	NaN	4.915	16	0.39091
NEGATIVE	2810435	115.8	1	NaN	7.926	12	0.17013	120.4	1	NaN	6.385	23	0.07532	108.5	1	NaN	3.37	18	0.46883	115	1	NaN	2.179	17	0.17662	122.2	1	NaN	4.54	17	0.05844	126.2	1	NaN	4.724	16	0.04935	110.5	1	NaN	3.246	17	0.23896	121.8	1	NaN	6.104	16	0.11169	113	1	NaN	4.336	16	0.44286	126.5	1	NaN	4.315	27	0.04286	123.8	1	NaN	6.462	20	0.02078	112	1	NaN	4.674	11	0.29351
NEGATIVE	2850156	103.2	1	NaN	3.83	19	0.75974	103.8	1	NaN	5.981	12	0.71169	100.2	1	NaN	3.254	25	0.9	100	1	NaN	3.524	19	0.90779	111.3	1	NaN	4.178	22	0.32727	105.8	1	NaN	5.464	18	0.78052	100.5	1	NaN	3.816	23	0.81169	111.1	1	NaN	3.688	23	0.49221	100.4	1	NaN	2.142	9	0.97013	101.7	1	NaN	2.675	16	0.88182	97.4	1	NaN	2.745	20	0.93377	118	1	NaN	6.093	23	0.11558
NEGATIVE	2850369	110.5	1	NaN	3.104	33	0.33766	106.9	1	NaN	3.566	25	0.52857	111.2	1	NaN	5.301	16	0.31948	112	1	NaN	3.56	26	0.28312	109.4	1	NaN	3.042	18	0.42727	110.8	1	NaN	3.474	21	0.48312	107.8	1	NaN	3.964	23	0.36623	110.4	1	NaN	5.719	17	0.52727	107.9	1	NaN	2.591	23	0.70649	109.2	1	NaN	4.104	20	0.5	100	1	NaN	4.218	17	0.81039	106.9	1	NaN	3.877	23	0.56364
NEGATIVE	2900131	99.1	1	NaN	2.949	23	0.92338	104.4	1	NaN	2.712	35	0.67143	109	1	NaN	3.338	23	0.44156	110.1	1	NaN	2.833	27	0.38052	103.8	1	NaN	4.028	19	0.78182	114.6	1	NaN	3.819	26	0.2974	105.7	1	NaN	2.657	16	0.49091	116.8	1	NaN	4.413	19	0.24805	114.1	1	NaN	4.963	22	0.38831	114.4	1	NaN	3.392	29	0.27273	101.7	1	NaN	3.26	23	0.71818	106.8	1	NaN	2.944	29	0.56494
NEGATIVE	2900273	112.7	1	NaN	4.291	26	0.25455	109.5	1	NaN	3.071	25	0.35584	115.9	1	NaN	4.765	23	0.16753	115.4	1	NaN	5.851	19	0.16883	110.1	1	NaN	4.629	25	0.38701	114.2	1	NaN	4.905	16	0.32338	125.5	1	NaN	5.135	19	0.01818	118.9	1	NaN	4.221	30	0.17532	117.9	1	NaN	4.999	21	0.20649	116.1	1	NaN	4.767	23	0.22338	116.1	1	NaN	6.143	17	0.08182	98.1	1	NaN	3.4	16	0.93117
NEGATIVE	2900484	110.1	1	NaN	4.469	21	0.36494	112.8	1	NaN	3.825	27	0.22857	112.6	1	NaN	4.494	17	0.25584	114.2	1	NaN	3.864	22	0.19351	109.3	1	NaN	3.168	22	0.43896	114.5	1	NaN	4.997	17	0.30779	111.3	1	NaN	2.965	29	0.21169	113.6	1	NaN	5.215	18	0.36364	111.8	1	NaN	3.407	21	0.5039	105.6	1	NaN	2.95	13	0.71039	102.9	1	NaN	5.105	17	0.64935	114.1	1	NaN	5.599	17	0.21039
NEGATIVE	2900575	93.8	1	NaN	2.313	17	0.9961	95.7	1	NaN	2.901	24	0.97922	96.6	1	NaN	2.649	20	0.97662	98.4	1	NaN	2.296	21	0.94156	98.5	1	NaN	3.76	25	0.94935	103.7	1	NaN	2.529	24	0.85844	97.6	1	NaN	0.824	10	0.91169	102.3	1	NaN	3.907	20	0.91169	97.7	1	NaN	2.281	29	0.98961	97.9	1	NaN	2.562	21	0.96234	99.9	1	NaN	2.535	21	0.81688	93.2	1	NaN	2.43	15	0.9961
NEGATIVE	2900767	109.6	1	NaN	5.569	15	0.39351	121	1	NaN	6.288	24	0.06364	111.4	1	NaN	4.063	23	0.31039	105.1	1	NaN	2.536	28	0.65584	117.2	1	NaN	4.916	24	0.13636	108.9	1	NaN	3.193	17	0.61558	102.6	1	NaN	5.905	20	0.68701	117.7	1	NaN	5.331	22	0.20909	114.8	1	NaN	3.739	25	0.35195	116.7	1	NaN	6.32	16	0.20519	108.8	1	NaN	3.415	25	0.2961	113.3	1	NaN	4.681	21	0.24286
NEGATIVE	2940241	106.6	1	NaN	3.412	19	0.56623	110.7	1	NaN	4.885	18	0.30779	98.1	1	NaN	4.383	20	0.95325	101.1	1	NaN	2.763	23	0.85974	108	1	NaN	3.85	26	0.52208	112.2	1	NaN	4.575	24	0.42597	105.2	1	NaN	5.275	23	0.52338	106.1	1	NaN	3.193	21	0.77532	112.4	1	NaN	3.806	20	0.46753	108.6	1	NaN	3.983	25	0.54805	100.6	1	NaN	2.96	19	0.77013	111.6	1	NaN	3.056	28	0.31299
NEGATIVE	2940523	104	1	NaN	3.272	13	0.71558	110.6	1	NaN	3.172	25	0.31299	105.2	1	NaN	3.319	18	0.68052	109.1	1	NaN	4.307	27	0.42468	103.9	1	NaN	3.059	24	0.77922	102.4	1	NaN	3.364	17	0.9039	104.1	1	NaN	3.332	23	0.58831	108	1	NaN	3.995	26	0.68442	110	1	NaN	6.388	14	0.6013	110.3	1	NaN	3.841	19	0.45714	105.7	1	NaN	3.436	11	0.46104	98.9	1	NaN	2.632	15	0.90779
NEGATIVE	2970035	105.3	1	NaN	3.833	20	0.63766	108.3	1	NaN	3.723	25	0.43377	105.3	1	NaN	4.717	26	0.67662	97.5	1	NaN	3.409	15	0.95974	108.1	1	NaN	2.992	24	0.51948	110.4	1	NaN	4.193	22	0.51818	106.4	1	NaN	3.2	15	0.44545	112.8	1	NaN	4.119	26	0.41039	116.7	1	NaN	6.155	17	0.25065	107.1	1	NaN	3.368	26	0.63117	109.4	1	NaN	2.906	27	0.28312	105.6	1	NaN	2.832	16	0.63247
NEGATIVE	2970438	103.7	1	NaN	3.149	27	0.72338	113.3	1	NaN	3.757	25	0.20909	115.6	1	NaN	4.553	19	0.17792	106.3	1	NaN	4.272	29	0.5974	106.5	1	NaN	3.206	27	0.61299	110.5	1	NaN	3.627	24	0.51039	102.6	1	NaN	3.085	20	0.68961	116.9	1	NaN	3.943	17	0.23636	115.1	1	NaN	4.987	24	0.34286	108.8	1	NaN	4.352	26	0.53117	108.2	1	NaN	4.303	25	0.33766	101	1	NaN	2.811	29	0.84935
NEGATIVE	2970551	109	1	NaN	4.101	28	0.43636	110.8	1	NaN	3.112	26	0.30519	111.8	1	NaN	4.024	29	0.28701	113.1	1	NaN	3.96	18	0.23896	113	1	NaN	5.194	24	0.25844	116.5	1	NaN	4.448	24	0.21688	100.7	1	NaN	3.302	26	0.80519	118.1	1	NaN	4.507	22	0.1987	115.8	1	NaN	3.853	22	0.28831	109.9	1	NaN	3.616	24	0.47532	105	1	NaN	2.969	25	0.51429	112.5	1	NaN	4.296	22	0.26883
NEGATIVE	2970731	103.1	1	NaN	2.519	20	0.76494	98.9	1	NaN	4.115	14	0.92727	109.7	1	NaN	3.85	21	0.40649	105.8	1	NaN	3.386	26	0.63117	106.3	1	NaN	3.999	24	0.62338	101.5	1	NaN	4.517	15	0.93117	109	1	NaN	3.968	15	0.3026	119.3	1	NaN	7.265	16	0.16623	109.4	1	NaN	3.26	21	0.63507	96.2	1	NaN	5.327	12	0.98052	106.6	1	NaN	3.475	19	0.40649	111.6	1	NaN	5.437	19	0.31039
NEGATIVE	3060167	109.1	1	NaN	4.853	14	0.42727	112.9	1	NaN	6.09	14	0.22597	115.5	1	NaN	5.069	17	0.18052	133	1	NaN	9.295	18	0.01818	124.7	1	NaN	6.737	18	0.04156	110	1	NaN	5.34	13	0.54026	114	1	NaN	3.291	24	0.12597	116.2	1	NaN	5.248	19	0.25974	121.8	1	NaN	7.459	16	0.10519	111.2	1	NaN	4.16	13	0.41948	115.8	1	NaN	4.933	24	0.09091	102.7	1	NaN	4.309	13	0.77922
NEGATIVE	3060193	127.9	1	NaN	7.162	13	0.01558	123	1	NaN	9.931	14	0.04545	131.5	1	NaN	2.181	9	0.01558	122.1	1	NaN	4.081	18	0.05455	117.3	1	NaN	4.752	16	0.13506	133.6	1	NaN	6.201	16	0.01818	131.9	1	NaN	8.523	20	0.00519	115	1	NaN	4.653	15	0.30779	127.7	1	NaN	5.546	13	0.04026	123.7	1	NaN	6.075	15	0.06104	119.1	1	NaN	4.918	11	0.04156	112.5	1	NaN	5.109	14	0.27013
